idNodo,caracteristica1,caracteristica2
5237,-0.64543444,-3.8971472
5238,-0.64543444,-3.8971472
5239,-0.6453644,-3.8973482
5240,-0.6453644,-3.8973482
5241,-0.828889,29.15868
5242,-0.828889,29.15868
5243,-0.828889,29.15868
5244,-0.828889,29.15868
5245,-0.828889,29.15868
5246,-0.828889,29.15868
5247,-0.828889,29.15868
5248,-0.828889,29.15868
5249,-18.995504,-88.75487
5250,-18.995504,-88.75487
5251,-18.995504,-88.75487
5252,-18.995504,-88.75487
5253,-18.995504,-88.75487
5254,-18.995504,-88.75487
5255,-18.995504,-88.75487
5256,-18.995504,-88.75487
5257,-18.795252,-56.999306
5258,-18.795204,-56.99916
5259,-18.795204,-56.99916
5260,-18.795204,-56.99916
5261,-18.795204,-56.99916
5262,-18.795204,-56.99916
5263,-18.795252,-56.999306
5264,-18.795204,-56.99916
5265,24.906334,3.421732
5266,24.906311,3.421624
5267,24.906311,3.421624
5268,24.906311,3.421624
5269,24.906317,3.421608
5270,24.906311,3.421624
5271,24.906317,3.421608
5272,24.906332,3.421733
5273,2.541162,-32.595154
5274,2.5411532,-32.59524
5275,2.5411532,-32.59524
5276,2.541162,-32.595154
5277,2.5411243,-32.595234
5278,2.5411909,-32.595158
5279,2.5411909,-32.595158
5280,2.5411532,-32.59524
5281,-5.3515773,29.980927
5282,-5.350557,29.98106
5283,-5.350557,29.98106
5284,-5.3516555,29.980896
5285,-5.351619,29.980833
5286,-5.351446,29.980913
5287,-5.3516555,29.980896
5288,-5.351645,29.98096
5289,7.0789437,-5.722213
5290,7.0789437,-5.722213
5291,7.0789437,-5.722213
5292,7.0789523,-5.7222257
5293,7.0789437,-5.722213
5294,7.0789523,-5.7222257
5295,7.0789523,-5.7222257
5296,7.0789437,-5.722213
5297,-0.8509598,29.17419
5298,-0.8512395,29.174616
5299,-0.85021627,29.174358
5300,-0.85021627,29.174358
5301,-0.8501962,29.174362
5302,-0.8502908,29.174383
5303,-0.85021627,29.174358
5304,-0.85021627,29.174358
5305,15.265347,74.970314
5306,15.265555,74.97026
5307,15.26543,74.970345
5308,15.26554,74.97037
5309,15.265401,74.970314
5310,15.265543,74.97027
5311,15.265492,74.9702
5312,15.265685,74.97003
5313,40.13075,63.387035
5314,40.130863,63.386997
5315,40.130814,63.387005
5316,40.130814,63.387005
5317,40.130825,63.386967
5318,40.130825,63.386967
5319,40.13069,63.38687
5320,40.13069,63.38687
5321,39.27998,64.73819
5322,39.280266,64.738365
5323,39.27998,64.73819
5324,39.280155,64.73831
5325,39.27998,64.73819
5326,39.280094,64.73825
5327,39.280155,64.73831
5328,39.280155,64.73831
5329,-7.528034,-7.565502
5330,-7.527814,-7.565537
5331,-7.527875,-7.5655313
5332,-7.5279737,-7.5655065
5333,-7.527875,-7.5655313
5334,-7.527755,-7.5654984
5335,-7.527816,-7.5654926
5336,-7.527875,-7.5655313
5337,44.764977,-23.794687
5338,44.764854,-23.794971
5339,44.764957,-23.794737
5340,44.764854,-23.794971
5341,44.764904,-23.794952
5342,44.76455,-23.794968
5343,44.76491,-23.794748
5344,44.765118,-23.79463
5345,-47.406372,-48.313988
5346,-47.406372,-48.313988
5347,-47.406406,-48.313957
5348,-47.406532,-48.313946
5349,-47.406532,-48.313946
5350,-47.406406,-48.313957
5351,-47.406536,-48.313942
5352,-47.406406,-48.313957
5353,-1.9876537,-0.92322177
5354,-1.9874142,-0.92332107
5355,-1.9878544,-0.92304283
5356,-1.9874142,-0.92332107
5357,-1.9875118,-0.92324954
5358,-1.9877088,-0.9229534
5359,-1.9874152,-0.92302793
5360,-1.9877088,-0.9229534
5361,30.335913,11.476744
5362,30.335915,11.476745
5363,30.33591,11.476746
5364,30.33591,11.476746
5365,30.335913,11.476744
5366,30.335913,11.476744
5367,30.335917,11.476747
5368,30.33591,11.476746
5369,22.101753,-56.66084
5370,22.101753,-56.66084
5371,22.101753,-56.66084
5372,-11.333855,-13.394012
5373,-11.333855,-13.394012
5374,-11.334157,-13.394107
5375,-39.29337,-20.036339
5376,-39.29341,-20.036364
5377,-39.29337,-20.036339
5378,-45.453224,4.957217
5379,-45.453236,4.957232
5380,-45.452778,4.957146
5381,-20.780802,18.191061
5382,-20.780787,18.191042
5383,-20.780787,18.191042
5384,-14.446276,52.69207
5385,-14.446276,52.69207
5386,-14.44645,52.692013
5387,-2.8132935,48.08072
5388,-2.8132935,48.080723
5389,-2.8132935,48.080723
5390,-12.844205,35.585083
5391,-12.844205,35.585083
5392,-12.844205,35.585083
5393,-19.913795,22.222878
5394,-19.913641,22.22325
5395,-19.913641,22.22325
5396,-16.340212,35.453533
5397,-16.340212,35.453533
5398,-16.340212,35.453533
5399,-57.119255,48.705456
5400,-57.119255,48.705456
5401,-57.11926,48.705494
5402,-54.825203,46.312626
5403,-54.825203,46.312626
5404,-54.825203,46.312626
5405,-57.428165,-0.96516645
5406,-57.428226,-0.9651904
5407,-57.428055,-0.9653368
5408,-59.056427,21.26006
5409,-59.056427,21.26006
5410,-59.056427,21.26006
5411,33.321926,2.570028
5412,33.321884,2.570062
5413,33.321884,2.570062
5414,-15.260922,-56.122295
5415,-15.260922,-56.122295
5416,-15.260922,-56.122295
5417,-11.415754,47.26446
5418,-11.415778,47.264313
5419,-11.415744,47.264355
5420,-10.855373,69.62347
5421,-10.855373,69.62347
5422,-10.855373,69.62347
5423,24.158054,-43.76857
5424,24.158178,-43.7685
5425,24.15818,-43.7685
5426,-20.852186,-54.038776
5427,-20.852186,-54.038776
5428,-20.852186,-54.038776
5429,-4.2077703,42.0352
5430,-4.2077703,42.0352
5431,-4.2077703,42.0352
5432,-20.286697,-54.854805
5433,-20.286688,-54.85469
5434,-20.286697,-54.854805
5435,-9.186891,35.545116
5436,-9.186891,35.545116
5437,-9.186891,35.545116
5438,-30.70583,16.278524
5439,-30.70583,16.278524
5440,-30.705942,16.278605
5441,-9.814248,-13.235021
5442,-9.814248,-13.235021
5443,-9.814248,-13.235021
5444,-39.837296,-20.762589
5445,-39.837296,-20.762589
5446,-39.837296,-20.762589
5447,24.591002,-23.755568
5448,24.591002,-23.755568
5449,24.591002,-23.755568
5450,-22.259462,17.31154
5451,-22.259779,17.312004
5452,-22.259993,17.312063
5453,17.72508,-9.9277115
5454,17.72508,-9.9277115
5455,17.72508,-9.9277115
5456,-15.474288,35.46515
5457,-15.474288,35.46515
5458,-15.474288,35.46515
5459,51.198765,-15.026556
5460,51.19814,-15.026688
5461,51.198765,-15.026556
5462,33.98605,-25.534119
5463,33.98626,-25.533964
5464,33.986042,-25.534111
5465,12.794153,-10.905203
5466,12.794153,-10.905203
5467,12.794153,-10.905203
5468,-16.269926,19.533539
5469,-16.269926,19.533546
5470,-16.269926,19.533539
5471,51.9293,-25.50757
5472,51.9293,-25.50757
5473,51.9293,-25.50757
5474,-59.266216,47.80621
5475,-59.266216,47.80621
5476,-59.266216,47.80621
5477,-5.1551604,46.380566
5478,-5.155165,46.380577
5479,-5.1553793,46.380585
5480,-32.234406,39.352882
5481,-32.23446,39.35287
5482,-32.23446,39.35287
5483,-3.4489503,44.030453
5484,-3.4489503,44.030453
5485,-3.4489503,44.030453
5486,-1.323321,44.56872
5487,-1.3233596,44.568745
5488,-1.3233801,44.56871
5489,27.550573,-22.111418
5490,27.550573,-22.111418
5491,27.550573,-22.111418
5492,-20.840137,-3.7757244
5493,-20.840008,-3.7757986
5494,-20.840137,-3.7757244
5495,-40.914097,-15.138068
5496,-40.914097,-15.138068
5497,-40.914097,-15.138068
5498,-31.983059,42.235146
5499,-31.98293,42.235226
5500,-31.983059,42.235146
5501,-33.242496,34.90763
5502,-33.242496,34.90763
5503,-33.242496,34.90763
5504,22.693745,-23.44227
5505,22.693634,-23.442299
5506,22.693745,-23.44227
5507,-14.228031,-59.456467
5508,-14.22801,-59.45649
5509,-14.22801,-59.45649
5510,-19.791887,-3.6464703
5511,-19.791887,-3.6464703
5512,-19.791903,-3.6466436
5513,-9.636599,59.608536
5514,-9.636607,59.60854
5515,-9.636607,59.60854
5516,27.588617,-22.196625
5517,27.588617,-22.196625
5518,27.587267,-22.196938
5519,-31.930538,14.751308
5520,-31.93066,14.751222
5521,-31.930538,14.751308
5522,-13.966649,35.032227
5523,-13.966649,35.032227
5524,-13.966649,35.032227
5525,30.647886,-21.645247
5526,30.647886,-21.645247
5527,30.647886,-21.645247
5528,21.169481,-56.41869
5529,21.1696,-56.41898
5530,21.169481,-56.41871
5531,-2.7456777,40.48319
5532,-2.7456777,40.48319
5533,-2.7458785,40.48325
5534,-69.59179,32.356808
5535,-69.59179,32.356808
5536,-69.591095,32.356846
5537,-18.062172,14.088719
5538,-18.062172,14.088719
5539,-18.061884,14.088279
5540,-45.4964,4.538934
5541,-45.495884,4.5391064
5542,-45.495228,4.539235
5543,8.333885,-55.258236
5544,8.333888,-55.258446
5545,8.333898,-55.258453
5546,-18.600166,0.65811807
5547,-18.600285,0.6582434
5548,-18.600166,0.65811807
5549,43.81161,-25.93434
5550,43.81161,-25.93434
5551,43.81161,-25.93434
5552,-4.732479,45.302963
5553,-4.732479,45.302963
5554,-4.7327027,45.3031
5555,50.55579,-23.83016
5556,50.55579,-23.83016
5557,50.556183,-23.829916
5558,27.271093,-35.686577
5559,27.271093,-35.686577
5560,27.271093,-35.686577
5561,-58.533375,48.432228
5562,-58.533375,48.432228
5563,-58.533375,48.432228
5564,50.26589,-24.39433
5565,50.266342,-24.394516
5566,50.26589,-24.39433
5567,-33.378017,39.273174
5568,-33.377926,39.272827
5569,-33.377926,39.272827
5570,-15.259752,-54.284115
5571,-15.259752,-54.284115
5572,-15.259792,-54.284027
5573,25.339525,55.459885
5574,25.339512,55.459885
5575,25.339525,55.459885
5576,-24.391129,-62.707504
5577,-24.39113,-62.70748
5578,-24.39113,-62.70748
5579,-24.602335,-85.698944
5580,-24.602335,-85.698944
5581,-24.602335,-85.698944
5582,2.2545652,-60.15449
5583,2.2548292,-60.15492
5584,2.2545655,-60.15489
5585,-14.406623,52.2363
5586,-14.406717,52.23631
5587,-14.406658,52.236343
5588,-50.40378,-7.8333616
5589,-50.40447,-7.8332777
5590,-50.403778,-7.8333364
5591,0.09074553,-51.29472
5592,0.090792656,-51.29474
5593,0.09074553,-51.29472
5594,-7.892816,55.74173
5595,-7.8927493,55.742332
5596,-7.892882,55.742348
5597,-6.861116,4.368116
5598,-6.861115,4.3681164
5599,-6.8610744,4.368087
5600,-1.111453,45.488388
5601,-1.111453,45.488388
5602,-1.111475,45.48834
5603,-24.60328,-85.69865
5604,-24.60328,-85.69865
5605,-24.60328,-85.69865
5606,-5.919701,-23.202993
5607,-5.9197006,-23.202991
5608,-5.919702,-23.202993
5609,19.799295,-11.217558
5610,19.799295,-11.217558
5611,19.799295,-11.217558
5612,-11.162013,68.05673
5613,-11.162013,68.05673
5614,-11.162013,68.05673
5615,45.27959,-54.967037
5616,45.279617,-54.96721
5617,45.27959,-54.967037
5618,-5.9425287,-23.099016
5619,-5.9425287,-23.099016
5620,-5.942002,-23.10001
5621,-13.657566,53.014465
5622,-13.657777,53.014484
5623,-13.657777,53.014484
5624,6.1456256,-62.235508
5625,6.1451483,-62.235363
5626,6.1450753,-62.235355
5627,-4.8184385,50.08888
5628,-4.818727,50.08875
5629,-4.8185735,50.08872
5630,-4.7880244,44.96346
5631,-4.7880244,44.96346
5632,-4.7880425,44.96349
5633,-9.108343,35.55128
5634,-9.108343,35.551296
5635,-9.108343,35.551296
5636,-13.852611,52.942345
5637,-13.85257,52.94262
5638,-13.852453,52.942215
5639,-30.320597,42.681526
5640,-30.320597,42.681526
5641,-30.320597,42.681526
5642,-21.67697,-65.83932
5643,-21.676819,-65.83944
5644,-21.676867,-65.840355
5645,11.942763,27.340948
5646,11.942763,27.340948
5647,11.942763,27.340948
5648,-4.1677556,41.875477
5649,-4.1677556,41.875477
5650,-4.1677556,41.875477
5651,-12.066705,34.678154
5652,-12.066705,34.678154
5653,-12.066705,34.678154
5654,-5.741141,46.592377
5655,-5.7411566,46.592495
5656,-5.741333,46.592426
5657,48.262146,-13.067764
5658,48.262123,-13.067742
5659,48.26211,-13.067732
5660,-5.463103,35.9684
5661,-5.4631014,35.968422
5662,-5.4630575,35.96834
5663,14.371411,-25.848871
5664,14.371411,-25.848871
5665,14.371426,-25.848932
5666,22.380184,-21.411165
5667,22.380184,-21.411165
5668,22.380184,-21.411165
5669,10.7464075,-54.298573
5670,10.746456,-54.298534
5671,10.74651,-54.298515
5672,-14.599127,-70.89054
5673,-14.5979395,-70.89058
5674,-14.597971,-70.89056
5675,-6.978208,52.008965
5676,-6.9778104,52.00929
5677,-6.978297,52.008945
5678,-12.63642,35.315598
5679,-12.63642,35.315598
5680,-12.63642,35.315598
5681,11.8032675,-52.319157
5682,11.803269,-52.319073
5683,11.803269,-52.319073
5684,-11.36819,61.540535
5685,-11.36819,61.540535
5686,-11.36819,61.540535
5687,-11.406724,67.90956
5688,-11.406724,67.90956
5689,-11.406724,67.90956
5690,22.489204,-25.216938
5691,22.489204,-25.216938
5692,22.489204,-25.216938
5693,-19.992218,15.178146
5694,-19.992218,15.178146
5695,-19.9923,15.178116
5696,27.062721,-22.937643
5697,27.062721,-22.937643
5698,27.06273,-22.937653
5699,-21.721241,-74.095566
5700,-21.721241,-74.095566
5701,-21.72124,-74.095566
5702,-43.080395,-19.864607
5703,-43.080395,-19.864607
5704,-43.080395,-19.864607
5705,24.026663,-20.116287
5706,24.026663,-20.116287
5707,24.026663,-20.116287
5708,12.453357,47.61103
5709,12.453357,47.61103
5710,12.453357,47.611034
5711,-31.006268,15.6777115
5712,-31.006268,15.6777115
5713,-31.006268,15.6777115
5714,-5.0059023,-25.529118
5715,-5.005768,-25.529402
5716,-5.0058694,-25.529093
5717,-11.500576,67.67739
5718,-11.500576,67.67739
5719,-11.500576,67.67739
5720,-65.5257,29.55767
5721,-65.525734,29.557726
5722,-65.52567,29.557892
5723,-17.55608,-55.263092
5724,-17.55608,-55.263092
5725,-17.55608,-55.263092
5726,-58.24311,-0.8652332
5727,-58.24335,-0.8648713
5728,-58.24312,-0.8652437
5729,-40.41333,-19.038803
5730,-40.41333,-19.038803
5731,-40.413414,-19.038717
5732,-9.4919615,58.85901
5733,-9.492191,58.85894
5734,-9.492016,58.858944
5735,-50.229134,-9.388084
5736,-50.229134,-9.388084
5737,-50.22929,-9.388711
5738,-10.503456,69.81589
5739,-10.503456,69.81589
5740,-10.503456,69.81589
5741,-10.780049,54.10769
5742,-10.779921,54.10767
5743,-10.779921,54.10767
5744,45.390186,-43.568398
5745,45.390186,-43.568398
5746,45.390114,-43.56835
5747,-28.492964,-46.834076
5748,-28.492964,-46.834076
5749,-28.492964,-46.834076
5750,11.741741,-12.039168
5751,11.741741,-12.039168
5752,11.741741,-12.039166
5753,25.378551,-22.713215
5754,25.378551,-22.713215
5755,25.377676,-22.711412
5756,16.229645,5.921154
5757,16.229645,5.921154
5758,16.229645,5.921154
5759,-15.687487,-58.56885
5760,-15.687489,-58.56885
5761,-15.687489,-58.56885
5762,12.51932,-55.425266
5763,12.51932,-55.425266
5764,12.519304,-55.4253
5765,7.8682175,23.844967
5766,7.8681793,23.845078
5767,7.8682065,23.844988
5768,58.621605,-27.698204
5769,58.621605,-27.698204
5770,58.621605,-27.698204
5771,-52.99508,0.0891765
5772,-52.99508,0.0891765
5773,-52.99508,0.0891765
5774,33.119698,-28.797802
5775,33.119698,-28.797802
5776,33.119698,-28.797802
5777,-43.40315,12.0390215
5778,-43.403347,12.038746
5779,-43.403347,12.038746
5780,-56.975273,48.962658
5781,-56.97537,48.9629
5782,-56.975273,48.962658
5783,57.326385,-27.588015
5784,57.326385,-27.588015
5785,57.326385,-27.588015
5786,-34.891552,29.88831
5787,-34.891552,29.88831
5788,-34.891354,29.888409
5789,-34.17931,37.161236
5790,-34.17931,37.161236
5791,-34.17931,37.161236
5792,-2.4297915,41.142212
5793,-2.4298134,41.14222
5794,-2.4297915,41.142212
5795,-14.822514,-71.15625
5796,-14.822432,-71.156296
5797,-14.822514,-71.15625
5798,41.88467,52.174507
5799,41.88467,52.174507
5800,41.88467,52.174507
5801,-40.551735,25.483673
5802,-40.551643,25.48318
5803,-40.551735,25.483673
5804,-4.5738683,41.605213
5805,-4.5737247,41.60495
5806,-4.5737247,41.60495
5807,-52.811092,-15.296326
5808,-52.811092,-15.296326
5809,-52.811092,-15.296326
5810,45.5554,-41.88893
5811,45.555374,-41.88896
5812,45.5554,-41.88893
5813,-44.038803,-44.308937
5814,-44.03874,-44.308826
5815,-44.038765,-44.309223
5816,-35.59011,2.2963972
5817,-35.59011,2.2963972
5818,-35.59011,2.2963972
5819,13.35373,-12.307724
5820,13.35373,-12.307724
5821,13.353739,-12.307737
5822,-35.084766,25.71036
5823,-35.084846,25.710234
5824,-35.08531,25.710144
5825,-23.588451,-64.00082
5826,-23.588646,-64.000656
5827,-23.588583,-64.00077
5828,-17.644241,12.340511
5829,-17.644253,12.340502
5830,-17.644241,12.340511
5831,-58.80085,-0.76388735
5832,-58.80085,-0.76388735
5833,-58.80089,-0.7638234
5834,-64.35091,29.921593
5835,-64.351074,29.92177
5836,-64.35091,29.921593
5837,-32.878223,40.010883
5838,-32.878185,40.010906
5839,-32.8782,40.010906
5840,-10.433281,59.741467
5841,-10.433233,59.741425
5842,-10.433123,59.74149
5843,6.54994,-18.63101
5844,6.54994,-18.63101
5845,6.54994,-18.63101
5846,-4.390097,-26.596626
5847,-4.390097,-26.596626
5848,-4.39059,-26.59615
5849,-5.135209,50.090046
5850,-5.135854,50.090347
5851,-5.135165,50.090195
5852,10.922774,-55.139545
5853,10.92279,-55.13967
5854,10.922774,-55.139545
5855,4.9226336,-25.444761
5856,4.922646,-25.44474
5857,4.922646,-25.44474
5858,-59.22486,48.326973
5859,-59.22485,48.32697
5860,-59.224865,48.327206
5861,-51.21444,-7.835387
5862,-51.21444,-7.835387
5863,-51.215122,-7.8348875
5864,-18.12428,14.194684
5865,-18.12416,14.194542
5866,-18.12428,14.194684
5867,-19.57926,-0.5607075
5868,-19.579006,-0.5601187
5869,-19.57907,-0.5605888
5870,24.606028,-23.613407
5871,24.606037,-23.613415
5872,24.605932,-23.61341
5873,-22.961643,-56.636894
5874,-22.961643,-56.636894
5875,-22.961643,-56.636894
5876,-58.823948,21.46538
5877,-58.8243,21.46567
5878,-58.823845,21.465382
5879,-64.29482,29.282152
5880,-64.29509,29.282143
5881,-64.294945,29.2824
5882,-12.709241,-23.968119
5883,-12.70922,-23.968052
5884,-12.70922,-23.968052
5885,-59.570763,21.303713
5886,-59.570763,21.303713
5887,-59.570763,21.303713
5888,58.514233,-27.736797
5889,58.51424,-27.736813
5890,58.51424,-27.736813
5891,-5.7600694,56.19775
5892,-5.7600694,56.19775
5893,-5.759997,56.197586
5894,-53.449165,38.730865
5895,-53.449165,38.730865
5896,-53.449165,38.730865
5897,-40.304554,-18.91887
5898,-40.304665,-18.918798
5899,-40.304546,-18.918873
5900,-22.976377,11.263894
5901,-22.976377,11.263894
5902,-22.976377,11.263894
5903,-60.317852,-3.8148932
5904,-60.317852,-3.8148932
5905,-60.317852,-3.8148932
5906,-57.96768,42.285873
5907,-57.967678,42.285873
5908,-57.96768,42.285873
5909,-41.501987,-14.352755
5910,-41.501987,-14.352755
5911,-41.50207,-14.352985
5912,-5.208869,5.930028
5913,-5.208869,5.930028
5914,-5.208869,5.930028
5915,-37.52839,-43.80772
5916,-37.52839,-43.80772
5917,-37.528458,-43.807613
5918,8.058859,-52.126278
5919,8.058929,-52.126183
5920,8.058929,-52.126183
5921,19.073093,-10.907936
5922,19.073023,-10.907871
5923,19.073093,-10.907936
5924,-7.1617875,51.990814
5925,-7.161695,51.990753
5926,-7.161695,51.990753
5927,-57.020973,49.09707
5928,-57.020973,49.09707
5929,-57.020973,49.09707
5930,22.343548,-26.230145
5931,22.343548,-26.230145
5932,22.343548,-26.230145
5933,-33.70797,36.082123
5934,-33.70791,36.08215
5935,-33.70797,36.082123
5936,20.50981,-1.6427435
5937,20.50981,-1.6427435
5938,20.50981,-1.6427435
5939,-6.1902647,51.31651
5940,-6.190157,51.316563
5941,-6.1902647,51.31651
5942,-38.01333,-19.046179
5943,-38.01333,-19.046179
5944,-38.01333,-19.046179
5945,15.655235,-24.952139
5946,15.655235,-24.952139
5947,15.655235,-24.952139
5948,-25.339926,-55.48819
5949,-25.339926,-55.48819
5950,-25.339926,-55.48819
5951,-10.563044,31.625383
5952,-10.563138,31.62546
5953,-10.563138,31.62546
5954,-59.765762,-41.37149
5955,-59.765766,-41.371494
5956,-59.76577,-41.371494
5957,-59.69296,-0.9296628
5958,-59.69296,-0.9296628
5959,-59.69296,-0.9296628
5960,-8.751988,35.216553
5961,-8.751988,35.216553
5962,-8.751988,35.216553
5963,45.65451,-41.6516
5964,45.65451,-41.6516
5965,45.65451,-41.6516
5966,-19.278175,36.30391
5967,-19.278175,36.30391
5968,-19.278175,36.30391
5969,-60.01847,-39.152977
5970,-60.01847,-39.152977
5971,-60.01847,-39.15296
5972,59.707897,-27.099066
5973,59.708214,-27.099276
5974,59.707897,-27.099066
5975,-33.40886,35.56467
5976,-33.40886,35.56467
5977,-33.409092,35.5643
5978,37.53715,-23.373507
5979,37.53715,-23.373507
5980,37.53715,-23.373507
5981,-12.008349,44.479973
5982,-12.008394,44.480026
5983,-12.008307,44.479958
5984,-39.03762,-19.16936
5985,-39.03762,-19.16936
5986,-39.03762,-19.16936
5987,-4.477193,46.445374
5988,-4.477135,46.445282
5989,-4.4771357,46.445293
5990,-6.801339,6.2829638
5991,-6.801339,6.2829638
5992,-6.801339,6.2829638
5993,-22.539871,33.20584
5994,-22.539871,33.20584
5995,-22.539871,33.20584
5996,-2.3652785,55.731895
5997,-2.3652785,55.731895
5998,-2.3652785,55.731895
5999,-24.372488,33.15811
6000,-24.372488,33.15811
6001,-24.372488,33.15811
6002,-12.346501,44.62186
6003,-12.346501,44.62186
6004,-12.346482,44.621845
6005,17.80531,-10.70855
6006,17.80531,-10.70855
6007,17.80531,-10.70855
6008,-48.433067,2.655427
6009,-48.433067,2.655427
6010,-48.433067,2.655427
6011,2.3011608,-20.344534
6012,2.3011456,-20.344538
6013,2.3012464,-20.345226
6014,-20.01331,15.610103
6015,-20.013544,15.609996
6016,-20.013578,15.610039
6017,27.098228,-35.678627
6018,27.098228,-35.678627
6019,27.098228,-35.678627
6020,5.9323735,-61.932938
6021,5.9323735,-61.932938
6022,5.9323735,-61.932938
6023,-51.461933,-1.0548135
6024,-51.461933,-1.0548135
6025,-51.461933,-1.0548135
6026,-22.110584,-65.19411
6027,-22.110586,-65.1941
6028,-22.110584,-65.19411
6029,37.245846,64.39151
6030,37.245846,64.39151
6031,37.245934,64.39156
6032,-27.979395,24.114132
6033,-27.97941,24.114141
6034,-27.97929,24.114044
6035,-3.9388316,42.33176
6036,-3.9388795,42.331795
6037,-3.9388905,42.33177
6038,-32.046757,41.98699
6039,-32.046757,41.98699
6040,-32.046757,41.98699
6041,-64.02169,28.823671
6042,-64.02168,28.823698
6043,-64.02184,28.823376
6044,-55.314182,-37.49684
6045,-55.31411,-37.49677
6046,-55.314182,-37.49684
6047,58.629578,-27.681055
6048,58.629738,-27.681137
6049,58.629578,-27.681055
6050,-21.520779,12.245711
6051,-21.520784,12.2457285
6052,-21.520689,12.245783
6053,19.384123,-1.2322199
6054,19.384275,-1.2325559
6055,19.384123,-1.2322199
6056,14.776732,-25.674082
6057,14.776732,-25.674082
6058,14.776732,-25.674082
6059,-5.2153397,-7.4786744
6060,-5.2153397,-7.4786744
6061,-5.2153397,-7.4786744
6062,-0.948713,46.25196
6063,-0.94883704,46.251858
6064,-0.94883704,46.251858
6065,8.415624,-54.77167
6066,8.414275,-54.772552
6067,8.415634,-54.771664
6068,-59.152554,48.379124
6069,-59.152554,48.379124
6070,-59.152554,48.379124
6071,-36.355114,22.478985
6072,-36.355114,22.478985
6073,-36.355076,22.478971
6074,-10.825951,-74.15911
6075,-10.82594,-74.159096
6076,-10.82594,-74.159096
6077,-4.9991145,-4.3538623
6078,-4.9990683,-4.353898
6079,-4.9988303,-4.3542233
6080,-8.184188,51.874508
6081,-8.184229,51.87437
6082,-8.183895,51.874485
6083,-58.336258,47.928036
6084,-58.336258,47.928036
6085,-58.33621,47.927708
6086,-5.8051457,35.897285
6087,-5.8051457,35.897285
6088,-5.8051457,35.897285
6089,-15.279295,-54.201183
6090,-15.279295,-54.201183
6091,-15.279295,-54.201183
6092,-16.37593,12.107844
6093,-16.37591,12.108199
6094,-16.37593,12.107844
6095,34.975834,-24.610474
6096,34.975834,-24.610474
6097,34.975834,-24.610474
6098,28.916323,-21.858727
6099,28.916323,-21.858727
6100,28.916323,-21.858727
6101,6.3202486,-60.030045
6102,6.3202486,-60.030045
6103,6.320339,-60.03041
6104,-25.991934,-55.591053
6105,-25.991934,-55.591053
6106,-25.991934,-55.591053
6107,6.8369784,-19.059862
6108,6.8366647,-19.060068
6109,6.836746,-19.059992
6110,43.558567,-11.865009
6111,43.558567,-11.865009
6112,43.558567,-11.865009
6113,-2.2743788,41.12566
6114,-2.2743788,41.12566
6115,-2.2743788,41.12566
6116,-64.26805,20.009644
6117,-64.26805,20.009644
6118,-64.26805,20.009644
6119,-4.1010604,-2.6952937
6120,-4.1019545,-2.6957316
6121,-4.1010604,-2.6952937
6122,29.932186,55.52016
6123,29.932178,55.520164
6124,29.932285,55.520115
6125,44.14957,-11.91716
6126,44.14957,-11.91716
6127,44.14957,-11.91716
6128,-15.122232,49.760895
6129,-15.122232,49.760895
6130,-15.122278,49.76098
6131,41.215424,-17.122477
6132,41.215694,-17.12244
6133,41.2157,-17.122448
6134,-8.209988,55.74122
6135,-8.209594,55.741333
6136,-8.209881,55.741207
6137,-37.30977,19.174341
6138,-37.309772,19.174374
6139,-37.309654,19.174555
6140,-38.93645,19.654957
6141,-38.93645,19.654957
6142,-38.93645,19.654957
6143,-39.501247,-48.964005
6144,-39.50123,-48.964016
6145,-39.50113,-48.96405
6146,-32.23769,26.759462
6147,-32.23769,26.759462
6148,-32.23769,26.759462
6149,41.891262,51.852875
6150,41.891262,51.852875
6151,41.891262,51.852875
6152,8.982125,-55.632195
6153,8.982125,-55.632195
6154,8.982125,-55.632195
6155,1.7489806,23.519917
6156,1.7489806,23.519917
6157,1.7488512,23.519182
6158,-35.672146,26.629396
6159,-35.67226,26.629335
6160,-35.672146,26.629396
6161,-59.350918,-40.128586
6162,-59.350727,-40.128635
6163,-59.350727,-40.128635
6164,-41.367573,-46.459263
6165,-41.367573,-46.459263
6166,-41.367573,-46.459263
6167,22.962236,-22.423836
6168,22.962236,-22.423836
6169,22.962236,-22.423836
6170,17.20414,-10.596652
6171,17.204067,-10.596498
6172,17.204067,-10.596498
6173,-5.470744,51.327606
6174,-5.4706993,51.32712
6175,-5.470706,51.327103
6176,28.914402,-22.876328
6177,28.914402,-22.876328
6178,28.914402,-22.876328
6179,20.134521,-11.65031
6180,20.134521,-11.65031
6181,20.134521,-11.65031
6182,13.218375,48.805378
6183,13.218375,48.805378
6184,13.218375,48.805378
6185,14.44541,42.450638
6186,14.44541,42.450638
6187,14.44541,42.450638
6188,16.7626,-10.568762
6189,16.7626,-10.568762
6190,16.7626,-10.568762
6191,8.322313,-52.807842
6192,8.322313,-52.807842
6193,8.322313,-52.807842
6194,-12.610622,35.82262
6195,-12.610493,35.822594
6196,-12.610493,35.822594
6197,-19.339388,-0.65667653
6198,-19.339388,-0.65667653
6199,-19.339407,-0.65647364
6200,-53.369164,-38.18268
6201,-53.369164,-38.18268
6202,-53.369164,-38.18268
6203,-54.757275,-36.889458
6204,-54.756836,-36.88963
6205,-54.756836,-36.88963
6206,-41.559406,-14.197274
